0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.09767940094659314,-0.01651771441829944,0.06528624266727237,0.09332566574025097,0.0052094675308739825,0.0570175666355622,-0.0071027735929310495,0.08118147195615123,0.13424060656561923,0.006499926108631752,0.01910262581019443,-0.026851738088151986,0.08313997787361413,0.13588480034971898,0.19240036986709133,0.021539349181610105,0.08526446012122514,-0.03522518483098356,-0.011812315015173436,0.01879038468638915,0.0347875064324082
0.08942054373744342,0.0,0.05702738545812265,0.09332566574025097,0.005209467530873979,0.05346617983909671,0.0,0.07763008515968567,0.13424060656561926,0.006499926108631704,0.0056767567661183405,0.0,0.06971410882953821,0.13588480034971895,0.1924003698670913,0.021539349181610157,0.05763701016199818,0.0,0.0,0.0,0.026275011265452057
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.09724267757517714,0.06172503704824585,-0.03441501471673685,-0.03516190820239868,-0.02689323217068911,0.0692447485847364,0.07499371307995642,0.06139101337839327,0.16742422342269717,-0.002500073891369048,0.08824267757517808,-0.005080991046883835,0.036539349181610094,0.06091072491488305,0.23654456365119036,-0.037954437789715016,0.07613997787361507,0.021395155397510374,0.0449760725530252,0.06266176041966169,0.047219194263875136
0.09724267757517714,0.011609513866821589,0.0,0.0,0.0,0.02289011667633603,0.07499371307995642,0.06139101337839328,0.1661741864770127,0.0,0.08445214510605159,0.0,0.03399885365816813,0.06091072491488303,0.21756734475633288,0.0,0.057162758978757555,0.021395155397510357,0.04497607255302516,0.06266176041966176,0.028509423735153135
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.09740865390532381,0.062015495626003905,-0.02495650879927342,0.08720118349264044,0.05620325450219846,0.09340865390532486,0.03604142019116769,0.10313790686405638,0.2371254808067061,-0.0018735206341995993,0.061181471956151146,-0.015642196665909516,-0.0509326552436675,-0.02539323217068931,0.14828002963859735,0.06870325450219845,0.02589515539750984,0.034831878768925906,0.03758084326414647,0.06274474858473574,0.04811231896253759
0.09740865390532381,0.0495372412263672,0.0,0.07472292909300374,0.056203254502198485,0.09340865390532488,0.036041420191167683,0.10313790686405644,0.23618872048960626,0.0,0.016698428475113047,0.0,0.0,0.0,0.09985822872226913,0.0687032545021985,0.02589515539750986,0.034831878768925906,0.03758084326414646,0.06274474858473567,0.031678655686119835
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.08570325450219939,-0.023663979211957693,-0.01816397921195701,0.0942229660386882,0.06195429000697801,0.06509848379107702,0.08334744828629849,0.0821202663371253,0.21987858732104368,0.0421420488831726,0.107491642070398,0.07416176041966203,0.043037278172051344,0.08382566574025117,0.13896778851479247,0.04281009622287806,0.004248890603852226,0.0483298077593675,0.10480388319420395,0.08132566574025109,0.040157143001894914
0.06387260862357526,0.0,0.0,0.07422565349339762,0.061954290006978024,0.06509848379107702,0.08334744828629848,0.08212026633712527,0.2198785873210437,0.042142048883172634,0.10749164207039796,0.07416176041966205,0.043037278172051385,0.08382566574025108,0.1389677885147924,0.042810096222878125,0.004248890603852251,0.04832980775936746,0.10480388319420397,0.08132566574025102,0.03538084785252464
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.053349519295857045,0.08345221899742028,0.07570325450219897,0.06012026633712517,-0.0035197854278574397,0.13311405330845055,0.04937130184190407,0.11174060656561981,0.1368018121846456,-0.05155713749127818,0.06943250746092992,0.019519637645120734,0.004624408356242103,0.0394760725530254,0.13842629443225557,0.024331878768925883,0.02393664948004698,-0.012080991046883415,0.04739101337839282,0.08524474858473553,0.020338431439876913
0.053349519295857045,0.08345221899742028,0.07570325450219897,0.05836037362319646,0.0,0.13135416059452187,0.04937130184190408,0.1117406065656198,0.11102324343900649,0.0,0.043653938715290774,0.01951963764512077,0.004624408356242116,0.03947607255302543,0.13842629443225563,0.02433187876892584,0.017896153956605265,0.0,0.04135051785495114,0.08524474858473563,0.013345193780098907
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.01797814356258394,0.028061131727657136,0.02066590243877872,0.09188894236883495,0.005582914273705269,0.08586923083234621,0.16029974117508689,0.08557463023547203,0.09463790686405676,-0.0015612795103949646,0.07778417165771412,-0.008832026551662774,0.01643872048960541,0.03274681959429382,0.10140865390532494,0.0806596894101038,0.005727108057804889,-0.0946359836372341,-0.03272518483098318,0.053873372851463125,0.050753311453025855
0.01797814356258394,0.028061131727657132,0.02066590243877872,0.09188894236883494,0.005582914273705275,0.08586923083234621,0.16029974117508689,0.08557463023547202,0.09385726710885928,0.0,0.07258751862668522,0.0,0.012022707213773964,0.03274681959429382,0.10140865390532494,0.02614438631190652,0.0,0.0,0.0,0.0,0.03513532923661128
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.14221675301001324,-0.015476220335762486,0.055163831429220184,0.08145221899741961,0.022519637645120757,0.1760072115877711,0.00308498528326362,0.16594393495918666,0.1492800296385976,0.11594807697830317,0.022580843264146458,-0.015415014716736985,0.04293457847048864,0.10490865390532536,0.13236508881322998,-0.009624556138978875,0.04382980775936676,0.025082914273704873,0.11115761840054483,0.10851135360688759,0.04951677493117926
0.134478642842132,0.0,0.04742572126133893,0.08145221899741961,0.02251963764512077,0.1760072115877711,0.0030849852832636193,0.16594393495918663,0.14928002963859754,0.11594807697830323,0.014873335905777996,0.0,0.03522707111212009,0.10490865390532544,0.12755281074374047,0.0,0.03901752968987737,0.025082914273704793,0.11115761840054494,0.10851135360688757,0.04618785994293967
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.0727032545021988,0.004395155397510462,0.07018147195615121,0.03428831367683001,0.04314204888317254,0.09761819532756696,0.029102625810193933,0.016790384686389107,0.10511819532756644,0.045351590305414934,-0.037600702583372975,-0.0627013312753768,0.03231009622287782,0.07076653113078317,0.0696814719561512,0.013497855099072956,0.005916937943557959,-0.08028431944044967,0.047705325511756935,0.11076238911166701,0.037726213819808334
0.0727032545021988,0.004395155397510467,0.07018147195615122,0.034288313676829996,0.043142048883172524,0.09761819532756694,0.02910262581019396,0.016790384686389104,0.10022053275629939,0.0,0.0,0.0,0.0,0.05302384637159313,0.06145725612771591,0.0,0.0,0.0,0.0,0.10582240405404053,0.020369426605809145
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.10030388319420358,-0.03635173808815253,0.0574127959244408,0.009458432026094896,0.06718147195615119,0.08778417165771386,-0.0633061019864985,0.0620372781720516,0.10526238911166695,0.03583187876892517,-0.0024980028818098222,0.021041420191168548,0.0648495192958565,0.07012026633712469,0.14640451188620787,0.055537278172052104,0.04570532551175676,0.07274474858473598,0.00610262581019453,0.04239308438795136,0.02596639247376945
0.08212801415012731,0.0,0.03923692688036452,0.009458432026094893,0.06718147195615118,0.05613112066446463,0.0,0.030384227178802348,0.10526238911166697,0.03458287732802029,0.0,0.019792418750263607,0.06484951929585647,0.07012026633712465,0.14640451188620784,0.05553727817205212,0.04570532551175677,0.07274474858473601,0.006102625810194495,0.04239308438795131,0.01752644671929581
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.009978143562584129,-0.08305299547216018,0.017478143562583866,0.04855906071809891,-0.0263102440056152,0.009229179067363282,0.12417732993703476,0.027812167232436787,0.10390865390532511,0.054766531130782926,-0.008332026551662663,0.006707396521315721,0.08565968941010407,0.050288313676830454,0.19498335803216504,0.014478143562583423,0.03601963764512072,-0.06680610198649733,0.0410175666355623,0.0543080252133196,0.05277048583076065
0,0,0,0,0,0,0.10005861736988957,0.027812167232436777,0.10390865390532511,0.05060051785495159,0.0,0.0025413832454844187,0.0856596894101041,0.050288313676830454,0.194983358032165,0.014478143562583368,0.0026165866518720327,0.0,0.007614515642313635,0.054308025213319566,0.03772103846295894
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.16588272934016063,0.03507877225458831,0.12724060656561959,-0.017415014716736836,0.02939308438795184,0.05516176041966182,0.005646190902289749,0.16559019975284425,0.022622337346683685,0.019646190902289345,0.07572296603868812,0.048851590305415055,0.07326653113078337,-0.040559208500836164,0.14840451188620826,0.06574474858473575,0.028624408356242095,-0.05247414932620432,0.1111596894101039,0.06824474858473588,0.06005379419089403
0.16588272934016063,0.0350787722545883,0.11853309920725116,0.0,0.020685577029583457,0.05516176041966181,0.005646190902289738,0.16559019975284428,0.02262233734668373,0.019646190902289362,0.07572296603868811,0.04885159030541508,0.052986926880365326,0.0,0.1281249076357902,0.06574474858473578,0.002387333693139926,0.0,0.08492261474700169,0.06824474858473595,0.042245907721711294
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.06553727817205114,0.041122337346683545,0.032268602140341524,0.02870739652131498,-0.02632995554210416,0.059369230832345604,0.015061131727657252,0.025812167232436563,0.15386301780367168,0.01995636101653589,-0.017873520634200172,0.06443250746093007,0.06332773674980895,0.02274889060385241,0.09632566574025161,0.10563790686405582,0.0037509616134109775,0.05436923083234576,-0.02143472625322551,0.07357877225458913,0.02474670628374777
0.06553727817205114,0.04112233734668354,0.032268602140341524,0.01554241875026291,0.0,0.046204253061293526,0.015061131727657245,0.025812167232436567,0.15386301780367168,0.011019600699435805,0.0,0.05549574714382999,0.06332773674980896,0.022748890603852434,0.09632566574025159,0.10563790686405583,0.0037509616134109303,0.04365186770573304,0.0,0.06286140912797633,0.020076338792424667
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.08719911248308237,-0.022995931872251654,-0.0030000738913689797,-0.020373520634200053,0.051744748584735586,0.07572296603868882,0.04037337285146232,0.05834951929585645,0.11986508881322966,0.015875443861020654,0.08541072491488283,0.06599578408951498,0.007144119892731283,0.003061131727657225,0.1978588757845543,-0.04353535494523059,0.011731250076921293,0.10345014798786115,0.0605590607180989,-0.017873520634199433,0.04316504962713188
0.06335874647465914,0.0,0.0,0.0,0.029215588195338135,0.07572296603868882,0.04037337285146231,0.05834951929585647,0.11986508881322966,0.015875443861020633,0.08541072491488283,0.06599578408951501,0.007144119892731338,0.003061131727657207,0.1727457225133744,0.0,0.0,0.09675919639073183,0.051622300400999244,0.0,0.026843630722697326
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.14746571750523413,0.06653727817205148,0.03364204888317281,0.08795221899741965,0.11447193053390911,0.12834537727674036,0.045788313676831,0.06670325450219876,0.12155077667986582,-0.013163979211957184,0.05393457847048836,0.048517566635562295,0.06659848379107866,0.08705698970854098,0.125011353606887,0.001646190902289763,0.03347607255302556,0.0012706731499001463,0.033851590305415125,0.04441279592444086,0.026526166361652004
0.14746571750523413,0.06653727817205146,0.03364204888317282,0.08795221899741965,0.11447193053390908,0.12834537727674034,0.045788313676831005,0.06670325450219872,0.11496878707388725,0.0,0.04735258886450966,0.04851756663556228,0.06659848379107869,0.08705698970854103,0.1250113536068871,0.0016461909022897903,0.03347607255302565,0.0012706731499001478,0.03385159030541507,0.04441279592444092,0.025642305931037574
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.02656113172765764,-0.018727255840541707,0.08020325450219867,0.09215968941010377,0.0008339497784842903,0.16975824709254964,0.03724681959429368,0.07061819532756611,0.1615704882163554,-0.06347207831664547,0.06278624266727209,0.0808889423688356,0.12694807697830357,0.07355698970854055,0.16136094679411264,0.10443043645137236,0.003521708654679023,0.06005698970854066,-0.0045830620564423835,0.022395155397510393,0.04442705478528494
0.017197503807386785,0.0,0.07083962658192781,0.09215968941010377,0.0008339497784842775,0.1697582470925496,0.037246819594293656,0.07061819532756608,0.12983444905803254,0.0,0.03105020350894938,0.08088894236883559,0.12694807697830357,0.07355698970854052,0.16136094679411273,0.1044304364513724,0.0035217086546790455,0.05776545868031935,0.0,0.02010362436928914,0.03464360676497135
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.014375443861021162,0.09382566574025131,0.06930595420376098,0.059120266337124736,0.030663831429220356,0.04695636101653584,-0.03033202655166303,0.1357603181021087,0.12930388319420405,-0.011332026551663012,0.0694542900069783,0.0933256657402509,0.03597607255302501,0.10336715982278781,0.058391013378393884,0.06734951929585731,-0.002936797262783907,-0.0063320265516626255,0.06726446012122467,0.07149578408951439,0.03781749427863109
0.014375443861021162,0.09382566574025131,0.06930595420376098,0.05912026633712475,0.030663831429220356,0.03179034774070433,0.0,0.1205943048262772,0.12363786991837256,0.0,0.06378827673114684,0.09332566574025092,0.03597607255302504,0.10336715982278777,0.05839101337839392,0.06328097893678053,0.0,0.0,0.06206417666585484,0.07149578408951429,0.03285923470013565
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.028144119892730832,-0.014851738088152633,0.0053951553975102795,0.03724681959429393,0.08786715982278819,0.09574474858473596,0.0503100962228776,-0.007709615313610831,0.05170325450219882,0.05843457847048842,0.021914866933999196,-0.017393232170688677,0.09338894236883574,0.06966176041966185,0.19123439353694424,-0.0016245561389791724,0.060205325511757266,0.03232980775936752,0.06791072491488291,0.08709848379107762,0.03747260368316355
0.02004134629979917,0.0,0.0,0.035893010496583236,0.08786715982278819,0.09574474858473594,0.04645528856607217,0.0,0.04784844684539341,0.05843457847048844,0.013218250848654856,0.0,0.08469232628349138,0.06966176041966188,0.1904221154674547,0.0,0.0593930474422677,0.03232980775936756,0.06791072491488293,0.08709848379107765,0.03543529018064056
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.07341279592444122,0.02145636101653602,-0.00172932685009988,0.06309848379107733,-0.024268749923078835,0.08091072491488262,-0.00324903838658908,-0.028332026551663166,0.105325665740251,0.027997855099072814,0.016958432026094847,0.005687684984826572,0.1118256657402513,0.11230388319420374,0.09813997787361373,-0.06995236678015643,0.006416937943557717,-0.02626874992307856,0.03549785509907245,-0.030810244005615238,0.0459760496697289
0.07341279592444122,0.020591697591486074,0.0,0.05009944540448799,0.0,0.05716631551172943,0.0,0.0,0.0853546352436125,0.02799785509907282,0.016958432026094872,0.00568768498482658,0.11182566574025127,0.1123038831942037,0.037687500256404105,0.0,0.0,0.0,0.0,0.0,0.03476382027416277
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.10367940094659371,0.06770325450219832,0.037205325511757203,-0.0012490383865891405,0.007709467530874076,0.04282980775936701,0.007416937943557903,0.021729179067362967,0.09853313615293519,0.04264204888317246,0.09724267757517709,0.0023754438610213598,0.12882359473069277,0.0015414201911684402,0.1253868713592775,0.06620325450219915,-0.0253102440056155,-0.046183690748446485,0.1148868713592773,0.07730595420376125,0.037750365954092084
0.10367940094659371,0.06770325450219832,0.03658080631846264,0.0,0.0070849483375795,0.04282980775936701,0.007416937943557911,0.02172917906736299,0.09853313615293519,0.04264204888317247,0.09724267757517713,0.002375443861021398,0.12882359473069283,0.00154142019116843,0.1253868713592775,0.03393519491564001,0.0,0.0,0.07566099619177435,0.0773059542037613,0.026380318308851018
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.06672503704824649,0.004624408356242121,0.08324267757517712,0.054454290006978066,-0.00820754430405229,0.11113790686405682,0.052288313676830615,0.11580388319420376,0.15738480034971852,0.01916590243877845,0.11928002963859789,-0.017685761758005073,0.05424681959429433,0.09003520716249358,0.07974267757517689,-0.0032905324691264353,0.0572862426672717,0.02787337285146246,0.04643457847048882,-0.013498002881810587,0.027501415381819067
0.06672503704824649,0.004624408356242116,0.08324267757517713,0.050350517854951926,0.0,0.10703413471203066,0.05228831367683062,0.11580388319420376,0.15738480034971852,0.01916590243877847,0.11043714875959532,0.0,0.0454039387152918,0.09003520716249358,0.07809741134061365,0.0,0.05564097643270838,0.027873372851462408,0.03968557702958364,0.0,0.022330342285923645
